audio,transcript
65b12997190d8e59,لو الأراضي دي اتحدت مع بعض ممكن نحقق مستقبل أفضل لكل الشعوب العربية
e1575f62977cf5f6,لما بكون متوتر بحب أروح البحر وأقعد أسمع صوت الأمواج
f66b3930ed86d755,هتكون فين بعد الشغل النهاردة
7a3fa7aa24e08de7,الولد شاطر في المدرسة
a9a39ce643556aa6,المدرسة اللي جنب بيتنا مميزة
9dcc694fa3982e3a,يا عم الاستقلالية القضائية دي حاجة مهمة جدا
0649446d5b13e176,اشتريت كتاب جديد من المكتبة
b7dba1aacb258f9c,شفت الحلقة الجديدة من المسلسل الأحداث كانت مشوقة جدا
919be7db2f6103cf,أنا كنت بفتكر إنك في الشغل دلوقتي
05f9c6364fb3ed24,أنت لسه فاكر عيد ميلادي
7395821c1430c2b4,وجعي وجع الناس اللي كانوا عايشين في ضنك وعايزين حياة كريمة
3be335f8289c6612,الشاي بلبن ده بيظبط المزاج
2a9097a3d5780a3a,التمرين كان متعب أوي عضلاتي وجعاني
f9a910d5230d9be4,السماء زرقاء
c3ec5a38c057e2d2,افتح الشباك شويه الهواء مش نافع كده
3ae7f45d919e2a58,البحر مريح
564f813819fd874a,الاستقلالية الشخصية هي أساس لبناء هوية قوية ومستقلة
460f454d342613f8,الكتاب شائق
27fc08ab1e8cd08a,بصراحة النهاردة كان يوم طويل في الشغل كل الزملاء كانوا مشغولين والمهام ما خلصتش غير متأخر
33db9684f515b20c,الشنطة دي تقيلة أوي مين هيشيلها
519b8e93e63fcb69,الفرخة دي مستوية تمام تسلم إيدك
06f5d9d07526ef5f,بكرة عندنا رحلة للحديقة هنروح نتفسح ونلعب هناك
0c9b21fb004db1df,البحر أزرق
21d97d2cc88aa5f7,حاسب حاسب في عربية جاية وراك
b0ecf5796ed4488c,شفت إعلان الشقة الجديدة في الجريدة
6316328905d51bb4,مبسوط أوي إني كلمتك النهارده
948574f50f6b0aeb,القمر براق
2a0e63f851a94ca5,الجو حر أوي النهاردة مش كده
44e79133aa7fb742,بعد الشغل بحب أروح الكافيه وأشرب كوباية قهوة مع الأصدقاء
cd384d7dac0da33f,شفتك في النادي امبارح
54a182d1d1af25ab,العشاء كان شهي
a59b3dcd1a96d0f1,الجو حر جدا في النهار
b8082a03135a6b8b,الإبداع هو طريق لتحقيق التميز والابتكار في كل المجالات
76c6f3e7a1ac16af,شوفتي فيلم العيد يا لولو
d021fc223cc32a86,جبت كتاب جديد من المكتبة قصته مشوقة جدا
5b3570f61eeb1d8e,الكتاب قيم
385d866acf786044,خلي بالك من الطريق وإنت سايق
0e436364e02026c5,الجو النهارده مناسب للتمشية
ba2258940e55cbce,محتاج أروح الصيدلية بكرة
c6c0223fa877b2f0,الولد متفوق
170da657ea2f1093,القميص نظيف
f99428fa20cbe45e,الاتحاد بين الدول العربية ممكن يخلق قوة اقتصادية وسياسية كبيرة
355cfb954850efa1,الشارع ده طويل
3425f1c7a20336f0,الإخوان المسلمين كانوا عايزين يستغلوا الدين للوصول للسلطة بس الشعب كان واعي
568d9478e309f577,عايز أروح السوق أجيب شوية حاجات
f62efeaec36da53e,بكرة عيد ميلاد ابني هنعمل حفلة صغيرة في البيت ونجيب له كعكة
fe98a8006aee2007,ليه ما بترديش على تليفونك
0a3293f477adc11f,العربية مش عايزة تشتغل نعمل إيه
2af91992a1d87fee,البحر واسع
65ec055c72bdac24,التسامح واحترام الآخرين بمختلف آرائهم هو علامة نضج وحكمة
94e3f8c4df0bb2f7,شفت البرنامج التلفزيوني الجديد مواضيعه مثيرة للاهتمام
ff32008a7e3255c7,مين اللي جاب الأكل ده ريحته حلوة أوي
f1dfc212f5949c72,الثورة هي اللي علمت ولادنا معنى الحرية والكرامة
84d04bfe846e55ab,وجع الناس هو اللي خلاني أتكلم وأقول الحقيقة
7e88a5a3cb17b0d2,الطفلة بتلعب بالدمى
c41d7aafc97f5fa0,اشتريت هدوم جديدة للسفر
2119c5870035259f,بكرة عندنا اجتماع مهم في الشغل لازم نجهز العرض التقديمي كويس
fea60009a35534f8,محتاج أروح الطبيب بكرة
661f002c3b31e933,لما الناس خرجت في 25 يناير كانوا عايزين حياة أفضل لأولادهم
35227785fc560035,جبتلك شال جديد من السوق لونه جميل وهيناسب لبسك
b1f557008cfe2f85,لازم نروح نزور العيلة قريب
73f61ddf6e9227a5,بتفضل تنام بدري ولا تسهر على التلفزيون بالليل
fc66e4df626f0b4f,لازم نروح نزور المتحف قريب
eb2d2228e3c665b9,اشتريت ساعة جديدة مبارح
c2d791bf0f7c627e,بحب أشرب القهوة الصبح بدري
1a415262f07db6cf,بتشربي قهوة ولا شاي
0e60cffcccb559c4,اشتريت هدية عيد الميلاد
0a812208d6587039,القهوة دي محتاجة سكر زيادة
a02fe93c7eaf173d,الفستان لونه جميل
47aeaa7ab77cb849,الجو النهارده حلو ومعتدل
5dc6791343e130a4,الكوب كبير
39ab35b2687290b3,بحب أقرأ كتب في المساء بتهدئني وبتخليني أنام بسهولة
597a0e4726917894,متنساش تتصل بأخوك
3c85f5021e89b33e,البحر هادي
455150014da3cdc6,لما بتكون الدنيا زحمة بحب أركب الدراجة عشان أوصل بسرعة
ac546694faec0167,الكوب صغير
3ca1afaed3140b7e,جبتلك كتب جديدة من المعرض
900d786dd7a149fe,الجو بارد النهاردة
f8928ffc0f3f2ddb,الشاي طعمه حلو
a952dc76baa1ff34,ثورة اليمن كانت بداية جديدة لشعب كان بيدور على الحرية والكرامة
c983aa60603f7924,بكرة عندنا اجتماع مهم في الشغل لازم نجهز العرض التقديمي
befe6e729125bed0,مفيش حد في البيت دلوقتي
aeb98190341e5488,الولد بيلعب
898851c051749b7e,وجعي هو وجع الناس اللي كانوا محرومين من حقوقهم وعايزين حياة كريمة
b34d03035b134691,البنت لطيفة
98d89d13d01e6147,القهوة دي محتاجة سكر
2bee862952f84cdb,العزلة الذاتية بتساعد الإنسان على التفكير والتأمل في حياته
09feb277f7a157bb,نروح الجنينة النهاردة
0e298462ab9bcbb8,الزرع مخضر
995ab29083e2807e,الناس اللي خرجت في 25 يناير كانوا بيطالبوا بحاجات بسيطة عيش حرية وعدالة اجتماعية
9320c7b8e6212208,بتسمع الأغاني الجديدة
3196e02c6d5fe8b0,الديمقراطية بتحقق مشاركة الناس في اتخاذ القرارات السياسية
32f0f74d9b61d752,كنت بفكر إننا نعمل عزومة للعيلة يوم الجمعة الجاية
bb0de09112fae334,الزرع أخضر
5c15af59e72a7f06,الأكلة دي طعمها رائع لازم تعلميني الوصفة عشان أعملها في البيت
7fb69cbc60a38b84,كنت بفكر فيك النهارده الصبح
4a8ccc571aca1d09,التغيير الجذري في حياة الإنسان بيبقى تحديا كبيرا للجميع
1f73e918ddb8887f,إيه الأخبار يا جماعة
52c64b3a76130b6f,تعالى نروح نشرب قهوة في الحسين
0482a7ae6eabfe8c,إنت لسه فاكر أيام المدرسة
f44fca4ed16c635c,الطعمية بالعيش البلدي حاجة تانية خالص
c8112b99f72e0bf5,أنت شفت ماتش الأهلي والزمالك امبارح
78e344a9c37a1441,الهرم الكبير ده تحفة هندسية عظيمة
b025dd40f91729cc,ما تنساش تجيب العيش من الفرن وانت راجع
f5d6ccf1bad14863,الشمس في إسكندرية بتكون حاجة تانية
6a9d0765d5172ac6,يا ترى إيه أخبارك من ساعة ما سافرت
5139279cb7e6b186,الجو حر قوي النهاردة مش كده
79b7c46a78f11a42,محتاجين نعمل عزومة عالفطار في رمضان
180df0b5708cb554,الأكل في الحرباية مش عادي لازم تجربه
d85b6aa763d954bd,يا سلام على أيام العيد زمان
65ce2a8d3149845f,الناس في مصر دايما بيضحكوا حتى في أصعب الظروف
8a0f783f5c1fea45,إحنا ليه ما بنروحش نزور الأقصر وأسوان
c6288f6eb4dbe825,الزحمة في القاهرة بقت لا تطاق
ae3246101f581d71,إيه رأيك في فيلم أحمد حلمي الجديد
684052c30cf893ec,الكتاكيت لذيذة جدا في الحسين
9a85b3047a0ca4dd,مافيش زي النيل وروعة المنظر
614c23ebbfcc27c5,عاوزين نطلع رحلة للبحر الأحمر قريب
e1de92b748305f2f,الجو في مصر دايما حلو في الربيع
597875e4b198d414,إنت لسه ما جربتش الكشري من عند أبو طارق
7df90f4fd46e9522,منطقة خان الخليلي مليانة حاجات حلوة
20d36cd8880612ce,القاهرة مدينة ما بتنامش دايما زحمة
d3482b07cb705279,العيلة المصرية بتجتمع كل جمعة عالغداء
33b319df2aa02d7a,الناس في مصر بتحب القهوة على طول
b7f8faf68d6572d5,الأهرامات بتخلي الواحد يحس بعظمة التاريخ
6b719c0562030c48,إزاي حالك النهاردة
af7c93866e6f86e5,الطعمية المصرية مفيش زيها في العالم
2fd536c7606258c8,إحنا بنحب نروح الساحل في الصيف
8e90e11293542c1f,الناس في الصعيد عندهم عادات وتقاليد جميلة
b79443589a613fa8,إيه رأيك في فيلم عمارة يعقوبيان
78dbf289a6c19887,أنا بحب أتمشى على كورنيش النيل
e62f6611ec7fde50,رمضان في مصر له طعم تاني
5a418055c2bd5463,الأطفال في مصر بيلعبوا كرة في الشارع
3c8da0405c586716,كل سنة وأنت طيب
299c2719eeb93d7e,تحب تشوف الأهرامات بالليل
77b395e110344577,الشارع ده دايما زحمة في الويك إند
f92305badc10bba4,بتحب تاكل سمك من بحيرة ناصر
61ac6bb3cb993aa6,المصريين بيحبوا الضحك والهزار
12dad8fd5aff4b5c,المساجد في مصر ليها روحانية خاصة
9d49a612ed43b2c7,بتروح الجنينة عشان تتمشى وتستريح
9f9ae827cbec5a85,الناس في مصر بتحب تتفرج على المسلسلات
fb397c677f385f75,إيه رأيك في الأكلة دي
784849848e9ccfd0,أنا بحب أشرب شاي مع النعناع
22221b0787fc2776,المصريين دايما بيساعدوا بعض
2d6339ed919f145f,عندك أي خطط للويك إند
98f88a58cdfb93a6,النهارده الجو حلو جدا في القاهرة
95c8cc1901a0109c,إنت هتروح المولد الليلة
b16303c4284ae8cb,الشاي بالنعناع ده طعمه روعة
7f18afd68366b540,الزحمة في شوارع مصر الجديدة بقت فظيعة
c607e6dc76be4637,مين يقدر يقاوم الكشري المصري
e83d55917a139142,الأسعار بقت غالية اليومين دول
4837938a12e4c3b0,روحت الأهرامات قبل كده
89d0005c6a10fb2e,الناس هنا بتحب الصحبة و اللمة
6177ee3b857fdf99,الأكل المصري بيشمل حاجات كتير زي الفول والطعمية
6017f2e27ff79b11,السمك في إسكندرية بيبقى طازة ولذيذ
6cf6ecaf6867bfa8,عمرك جربت تركب الفلوكة في النيل
35ec9c44608f9525,الأطفال في الحارة بيلعبوا كورة كل يوم
deaaba2779e8a43e,الحكومة بتشتغل على تحسين البنية التحتية
7fab4ff7a1f26cc9,رمضان في مصر له طعم تاني خالص
c30d6a2d0b1b3e3c,الأمطار بتيجي نادرا في مصر
ce23eecaaa0f7cd7,السياح بيحبوا يزوروا معابد الأقصر وأسوان
f42dedf220952036,الشوارع في وسط البلد دايما زحمة
d2933f77e2670a27,القاهرة مدينة لا تنام
a0c819f255797d59,الناس هنا بتحب الضحك والهزار
f46562e97475caa7,الزراعة في دلتا النيل مهمة جدا للاقتصاد
